"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother Year"	"Age of Mother Year Code"	Births
	"Georgia"	"13"	"2004"	"2004"	"28 years"	"28"	6995
	"Georgia"	"13"	"2004"	"2004"	"29 years"	"29"	7286
	"Georgia"	"13"	"2004"	"2004"	"30 years"	"30"	6747
	"Georgia"	"13"	"2004"	"2004"	"31 years"	"31"	6545
	"Georgia"	"13"	"2004"	"2004"	"32 years"	"32"	6143
	"Georgia"	"13"	"2004"	"2004"	"33 years"	"33"	5773
	"Georgia"	"13"	"2004"	"2004"	"34 years"	"34"	5225
	"Georgia"	"13"	"2004"	"2004"	"35 years"	"35"	4220
	"Georgia"	"13"	"2004"	"2004"	"36 years"	"36"	3320
	"Georgia"	"13"	"2004"	"2004"	"37 years"	"37"	2678
	"Georgia"	"13"	"2004"	"2004"	"38 years"	"38"	2037
	"Georgia"	"13"	"2004"	"2004"	"39 years"	"39"	1654
	"Georgia"	"13"	"2004"	"2004"	"40 years"	"40"	1172
	"Georgia"	"13"	"2004"	"2004"	"41 years"	"41"	803
	"Georgia"	"13"	"2004"	"2004"	"42 years"	"42"	467
	"Georgia"	"13"	"2004"	"2004"	"43 years"	"43"	251
	"Georgia"	"13"	"2004"	"2004"	"44 years"	"44"	168
	"Georgia"	"13"	"2004"	"2004"	"45 years"	"45"	80
	"Georgia"	"13"	"2004"	"2004"	"46 years"	"46"	31
	"Georgia"	"13"	"2004"	"2004"	"47 years"	"47"	15
	"Georgia"	"13"	"2005"	"2005"	"Under 15 years"	"14"	337
	"Georgia"	"13"	"2005"	"2005"	"15 years"	"15"	788
	"Georgia"	"13"	"2005"	"2005"	"16 years"	"16"	1583
	"Georgia"	"13"	"2005"	"2005"	"17 years"	"17"	2932
	"Georgia"	"13"	"2005"	"2005"	"18 years"	"18"	4697
	"Georgia"	"13"	"2005"	"2005"	"19 years"	"19"	6548
	"Georgia"	"13"	"2005"	"2005"	"20 years"	"20"	7417
	"Georgia"	"13"	"2005"	"2005"	"21 years"	"21"	7723
	"Georgia"	"13"	"2005"	"2005"	"22 years"	"22"	7797
	"Georgia"	"13"	"2005"	"2005"	"23 years"	"23"	8025
	"Georgia"	"13"	"2005"	"2005"	"24 years"	"24"	8287
	"Georgia"	"13"	"2005"	"2005"	"25 years"	"25"	8088
	"Georgia"	"13"	"2005"	"2005"	"26 years"	"26"	7703
	"Georgia"	"13"	"2005"	"2005"	"27 years"	"27"	7679
	"Georgia"	"13"	"2005"	"2005"	"28 years"	"28"	7479
	"Georgia"	"13"	"2005"	"2005"	"29 years"	"29"	7150
	"Georgia"	"13"	"2005"	"2005"	"30 years"	"30"	6932
	"Georgia"	"13"	"2005"	"2005"	"31 years"	"31"	6426
	"Georgia"	"13"	"2005"	"2005"	"32 years"	"32"	6136
	"Georgia"	"13"	"2005"	"2005"	"33 years"	"33"	5744
	"Georgia"	"13"	"2005"	"2005"	"34 years"	"34"	5305
	"Georgia"	"13"	"2005"	"2005"	"35 years"	"35"	4388
	"Georgia"	"13"	"2005"	"2005"	"36 years"	"36"	3539
	"Georgia"	"13"	"2005"	"2005"	"37 years"	"37"	2773
	"Georgia"	"13"	"2005"	"2005"	"38 years"	"38"	2086
	"Georgia"	"13"	"2005"	"2005"	"39 years"	"39"	1624
	"Georgia"	"13"	"2005"	"2005"	"40 years"	"40"	1143
	"Georgia"	"13"	"2005"	"2005"	"41 years"	"41"	796
	"Georgia"	"13"	"2005"	"2005"	"42 years"	"42"	494
	"Georgia"	"13"	"2005"	"2005"	"43 years"	"43"	278
	"Georgia"	"13"	"2005"	"2005"	"44 years"	"44"	156
	"Georgia"	"13"	"2005"	"2005"	"45 years"	"45"	76
	"Georgia"	"13"	"2005"	"2005"	"46 years"	"46"	34
	"Georgia"	"13"	"2005"	"2005"	"47 years"	"47"	23
	"Georgia"	"13"	"2006"	"2006"	"Under 15 years"	"14"	326
	"Georgia"	"13"	"2006"	"2006"	"15 years"	"15"	798
	"Georgia"	"13"	"2006"	"2006"	"16 years"	"16"	1829
	"Georgia"	"13"	"2006"	"2006"	"17 years"	"17"	3165
	"Georgia"	"13"	"2006"	"2006"	"18 years"	"18"	4930
	"Georgia"	"13"	"2006"	"2006"	"19 years"	"19"	6971
	"Georgia"	"13"	"2006"	"2006"	"20 years"	"20"	7733
	"Georgia"	"13"	"2006"	"2006"	"21 years"	"21"	8228
	"Georgia"	"13"	"2006"	"2006"	"22 years"	"22"	8255
	"Georgia"	"13"	"2006"	"2006"	"23 years"	"23"	8296
	"Georgia"	"13"	"2006"	"2006"	"24 years"	"24"	8398
	"Georgia"	"13"	"2006"	"2006"	"25 years"	"25"	8435
	"Georgia"	"13"	"2006"	"2006"	"26 years"	"26"	8317
	"Georgia"	"13"	"2006"	"2006"	"27 years"	"27"	7989
	"Georgia"	"13"	"2006"	"2006"	"28 years"	"28"	7891
	"Georgia"	"13"	"2006"	"2006"	"29 years"	"29"	7811
	"Georgia"	"13"	"2006"	"2006"	"30 years"	"30"	7123
	"Georgia"	"13"	"2006"	"2006"	"31 years"	"31"	6755
	"Georgia"	"13"	"2006"	"2006"	"32 years"	"32"	6065
	"Georgia"	"13"	"2006"	"2006"	"33 years"	"33"	5512
	"Georgia"	"13"	"2006"	"2006"	"34 years"	"34"	5202
	"Georgia"	"13"	"2006"	"2006"	"35 years"	"35"	4676
	"Georgia"	"13"	"2006"	"2006"	"36 years"	"36"	3966
	"Georgia"	"13"	"2006"	"2006"	"37 years"	"37"	3034
	"Georgia"	"13"	"2006"	"2006"	"38 years"	"38"	2146
	"Georgia"	"13"	"2006"	"2006"	"39 years"	"39"	1598
	"Georgia"	"13"	"2006"	"2006"	"40 years"	"40"	1197
	"Georgia"	"13"	"2006"	"2006"	"41 years"	"41"	820
	"Georgia"	"13"	"2006"	"2006"	"42 years"	"42"	545
	"Georgia"	"13"	"2006"	"2006"	"43 years"	"43"	308
	"Georgia"	"13"	"2006"	"2006"	"44 years"	"44"	158
	"Georgia"	"13"	"2006"	"2006"	"45 years"	"45"	82
	"Georgia"	"13"	"2006"	"2006"	"46 years"	"46"	41
	"Georgia"	"13"	"2006"	"2006"	"47 years"	"47"	11
	"Georgia"	"13"	"2006"	"2006"	"48 years"	"48"	14
	"Hawaii"	"15"	"2003"	"2003"	"Under 15 years"	"14"	22
	"Hawaii"	"15"	"2003"	"2003"	"15 years"	"15"	66
	"Hawaii"	"15"	"2003"	"2003"	"16 years"	"16"	125
	"Hawaii"	"15"	"2003"	"2003"	"17 years"	"17"	253
	"Hawaii"	"15"	"2003"	"2003"	"18 years"	"18"	398
	"Hawaii"	"15"	"2003"	"2003"	"19 years"	"19"	660
	"Hawaii"	"15"	"2003"	"2003"	"20 years"	"20"	809
	"Hawaii"	"15"	"2003"	"2003"	"21 years"	"21"	854
	"Hawaii"	"15"	"2003"	"2003"	"22 years"	"22"	957
	"Hawaii"	"15"	"2003"	"2003"	"23 years"	"23"	984
	"Hawaii"	"15"	"2003"	"2003"	"24 years"	"24"	939
	"Hawaii"	"15"	"2003"	"2003"	"25 years"	"25"	881
	"Hawaii"	"15"	"2003"	"2003"	"26 years"	"26"	952
	"Hawaii"	"15"	"2003"	"2003"	"27 years"	"27"	864
	"Hawaii"	"15"	"2003"	"2003"	"28 years"	"28"	880
	"Hawaii"	"15"	"2003"	"2003"	"29 years"	"29"	938
	"Hawaii"	"15"	"2003"	"2003"	"30 years"	"30"	883
	"Hawaii"	"15"	"2003"	"2003"	"31 years"	"31"	914
	"Hawaii"	"15"	"2003"	"2003"	"32 years"	"32"	938
	"Hawaii"	"15"	"2003"	"2003"	"33 years"	"33"	854
	"Hawaii"	"15"	"2003"	"2003"	"34 years"	"34"	762
	"Hawaii"	"15"	"2003"	"2003"	"35 years"	"35"	676
	"Hawaii"	"15"	"2003"	"2003"	"36 years"	"36"	590
	"Hawaii"	"15"	"2003"	"2003"	"37 years"	"37"	519
	"Hawaii"	"15"	"2003"	"2003"	"38 years"	"38"	420
	"Hawaii"	"15"	"2003"	"2003"	"39 years"	"39"	337
	"Hawaii"	"15"	"2003"	"2003"	"40 years"	"40"	250
	"Hawaii"	"15"	"2003"	"2003"	"41 years"	"41"	162
	"Hawaii"	"15"	"2003"	"2003"	"42 years"	"42"	95
	"Hawaii"	"15"	"2003"	"2003"	"43 years"	"43"	54
	"Hawaii"	"15"	"2003"	"2003"	"44 years"	"44"	33
	"Hawaii"	"15"	"2003"	"2003"	"45 years"	"45"	16
	"Hawaii"	"15"	"2004"	"2004"	"Under 15 years"	"14"	17
	"Hawaii"	"15"	"2004"	"2004"	"15 years"	"15"	58
	"Hawaii"	"15"	"2004"	"2004"	"16 years"	"16"	159
	"Hawaii"	"15"	"2004"	"2004"	"17 years"	"17"	224
	"Hawaii"	"15"	"2004"	"2004"	"18 years"	"18"	430
	"Hawaii"	"15"	"2004"	"2004"	"19 years"	"19"	577
	"Hawaii"	"15"	"2004"	"2004"	"20 years"	"20"	773
	"Hawaii"	"15"	"2004"	"2004"	"21 years"	"21"	897
	"Hawaii"	"15"	"2004"	"2004"	"22 years"	"22"	942
	"Hawaii"	"15"	"2004"	"2004"	"23 years"	"23"	1001
	"Hawaii"	"15"	"2004"	"2004"	"24 years"	"24"	1017
	"Hawaii"	"15"	"2004"	"2004"	"25 years"	"25"	946
	"Hawaii"	"15"	"2004"	"2004"	"26 years"	"26"	934
	"Hawaii"	"15"	"2004"	"2004"	"27 years"	"27"	954
	"Hawaii"	"15"	"2004"	"2004"	"28 years"	"28"	980
	"Hawaii"	"15"	"2004"	"2004"	"29 years"	"29"	934
	"Hawaii"	"15"	"2004"	"2004"	"30 years"	"30"	938
	"Hawaii"	"15"	"2004"	"2004"	"31 years"	"31"	865
	"Hawaii"	"15"	"2004"	"2004"	"32 years"	"32"	878
	"Hawaii"	"15"	"2004"	"2004"	"33 years"	"33"	869
	"Hawaii"	"15"	"2004"	"2004"	"34 years"	"34"	803
	"Hawaii"	"15"	"2004"	"2004"	"35 years"	"35"	646
	"Hawaii"	"15"	"2004"	"2004"	"36 years"	"36"	604
	"Hawaii"	"15"	"2004"	"2004"	"37 years"	"37"	464
	"Hawaii"	"15"	"2004"	"2004"	"38 years"	"38"	369
	"Hawaii"	"15"	"2004"	"2004"	"39 years"	"39"	337
	"Hawaii"	"15"	"2004"	"2004"	"40 years"	"40"	252
	"Hawaii"	"15"	"2004"	"2004"	"41 years"	"41"	175
	"Hawaii"	"15"	"2004"	"2004"	"42 years"	"42"	99
	"Hawaii"	"15"	"2004"	"2004"	"43 years"	"43"	57
	"Hawaii"	"15"	"2004"	"2004"	"44 years"	"44"	43
	"Hawaii"	"15"	"2004"	"2004"	"45 years"	"45"	18
	"Hawaii"	"15"	"2005"	"2005"	"Under 15 years"	"14"	16
	"Hawaii"	"15"	"2005"	"2005"	"15 years"	"15"	56
	"Hawaii"	"15"	"2005"	"2005"	"16 years"	"16"	168
	"Hawaii"	"15"	"2005"	"2005"	"17 years"	"17"	242
	"Hawaii"	"15"	"2005"	"2005"	"18 years"	"18"	399
	"Hawaii"	"15"	"2005"	"2005"	"19 years"	"19"	615
	"Hawaii"	"15"	"2005"	"2005"	"20 years"	"20"	755
	"Hawaii"	"15"	"2005"	"2005"	"21 years"	"21"	852
	"Hawaii"	"15"	"2005"	"2005"	"22 years"	"22"	882
	"Hawaii"	"15"	"2005"	"2005"	"23 years"	"23"	950
	"Hawaii"	"15"	"2005"	"2005"	"24 years"	"24"	944
	"Hawaii"	"15"	"2005"	"2005"	"25 years"	"25"	982
	"Hawaii"	"15"	"2005"	"2005"	"26 years"	"26"	987
	"Hawaii"	"15"	"2005"	"2005"	"27 years"	"27"	967
	"Hawaii"	"15"	"2005"	"2005"	"28 years"	"28"	939
	"Hawaii"	"15"	"2005"	"2005"	"29 years"	"29"	905
	"Hawaii"	"15"	"2005"	"2005"	"30 years"	"30"	853
	"Hawaii"	"15"	"2005"	"2005"	"31 years"	"31"	885
	"Hawaii"	"15"	"2005"	"2005"	"32 years"	"32"	808
	"Hawaii"	"15"	"2005"	"2005"	"33 years"	"33"	810
	"Hawaii"	"15"	"2005"	"2005"	"34 years"	"34"	752
	"Hawaii"	"15"	"2005"	"2005"	"35 years"	"35"	709
	"Hawaii"	"15"	"2005"	"2005"	"36 years"	"36"	648
	"Hawaii"	"15"	"2005"	"2005"	"37 years"	"37"	488
	"Hawaii"	"15"	"2005"	"2005"	"38 years"	"38"	364
	"Hawaii"	"15"	"2005"	"2005"	"39 years"	"39"	285
	"Hawaii"	"15"	"2005"	"2005"	"40 years"	"40"	251
	"Hawaii"	"15"	"2005"	"2005"	"41 years"	"41"	170
	"Hawaii"	"15"	"2005"	"2005"	"42 years"	"42"	107
	"Hawaii"	"15"	"2005"	"2005"	"43 years"	"43"	73
	"Hawaii"	"15"	"2005"	"2005"	"44 years"	"44"	24
	"Hawaii"	"15"	"2005"	"2005"	"45 years"	"45"	17
	"Hawaii"	"15"	"2005"	"2005"	"46 years"	"46"	11
	"Hawaii"	"15"	"2006"	"2006"	"Under 15 years"	"14"	15
	"Hawaii"	"15"	"2006"	"2006"	"15 years"	"15"	70
	"Hawaii"	"15"	"2006"	"2006"	"16 years"	"16"	154
	"Hawaii"	"15"	"2006"	"2006"	"17 years"	"17"	299
	"Hawaii"	"15"	"2006"	"2006"	"18 years"	"18"	436
	"Hawaii"	"15"	"2006"	"2006"	"19 years"	"19"	660
	"Hawaii"	"15"	"2006"	"2006"	"20 years"	"20"	819
	"Hawaii"	"15"	"2006"	"2006"	"21 years"	"21"	879
	"Hawaii"	"15"	"2006"	"2006"	"22 years"	"22"	906
	"Hawaii"	"15"	"2006"	"2006"	"23 years"	"23"	995
	"Hawaii"	"15"	"2006"	"2006"	"24 years"	"24"	1069
	"Hawaii"	"15"	"2006"	"2006"	"25 years"	"25"	1083
	"Hawaii"	"15"	"2006"	"2006"	"26 years"	"26"	1073
	"Hawaii"	"15"	"2006"	"2006"	"27 years"	"27"	1037
	"Hawaii"	"15"	"2006"	"2006"	"28 years"	"28"	984
	"Hawaii"	"15"	"2006"	"2006"	"29 years"	"29"	946
	"Hawaii"	"15"	"2006"	"2006"	"30 years"	"30"	898
	"Hawaii"	"15"	"2006"	"2006"	"31 years"	"31"	881
	"Hawaii"	"15"	"2006"	"2006"	"32 years"	"32"	876
	"Hawaii"	"15"	"2006"	"2006"	"33 years"	"33"	846
	"Hawaii"	"15"	"2006"	"2006"	"34 years"	"34"	772
	"Hawaii"	"15"	"2006"	"2006"	"35 years"	"35"	727
	"Hawaii"	"15"	"2006"	"2006"	"36 years"	"36"	651
	"Hawaii"	"15"	"2006"	"2006"	"37 years"	"37"	493
	"Hawaii"	"15"	"2006"	"2006"	"38 years"	"38"	428
	"Hawaii"	"15"	"2006"	"2006"	"39 years"	"39"	300
	"Hawaii"	"15"	"2006"	"2006"	"40 years"	"40"	244
	"Hawaii"	"15"	"2006"	"2006"	"41 years"	"41"	182
	"Hawaii"	"15"	"2006"	"2006"	"42 years"	"42"	117
	"Hawaii"	"15"	"2006"	"2006"	"43 years"	"43"	62
	"Hawaii"	"15"	"2006"	"2006"	"44 years"	"44"	41
	"Hawaii"	"15"	"2006"	"2006"	"45 years"	"45"	17
	"Hawaii"	"15"	"2006"	"2006"	"46 years"	"46"	13
	"Idaho"	"16"	"2003"	"2003"	"Under 15 years"	"14"	19
	"Idaho"	"16"	"2003"	"2003"	"15 years"	"15"	54
	"Idaho"	"16"	"2003"	"2003"	"16 years"	"16"	144
	"Idaho"	"16"	"2003"	"2003"	"17 years"	"17"	346
	"Idaho"	"16"	"2003"	"2003"	"18 years"	"18"	610
	"Idaho"	"16"	"2003"	"2003"	"19 years"	"19"	921
	"Idaho"	"16"	"2003"	"2003"	"20 years"	"20"	1178
	"Idaho"	"16"	"2003"	"2003"	"21 years"	"21"	1296
	"Idaho"	"16"	"2003"	"2003"	"22 years"	"22"	1464
	"Idaho"	"16"	"2003"	"2003"	"23 years"	"23"	1463
	"Idaho"	"16"	"2003"	"2003"	"24 years"	"24"	1523
	"Idaho"	"16"	"2003"	"2003"	"25 years"	"25"	1453
	"Idaho"	"16"	"2003"	"2003"	"26 years"	"26"	1381
	"Idaho"	"16"	"2003"	"2003"	"27 years"	"27"	1346
	"Idaho"	"16"	"2003"	"2003"	"28 years"	"28"	1172
	"Idaho"	"16"	"2003"	"2003"	"29 years"	"29"	1135
	"Idaho"	"16"	"2003"	"2003"	"30 years"	"30"	1000
	"Idaho"	"16"	"2003"	"2003"	"31 years"	"31"	986
	"Idaho"	"16"	"2003"	"2003"	"32 years"	"32"	875
	"Idaho"	"16"	"2003"	"2003"	"33 years"	"33"	737
	"Idaho"	"16"	"2003"	"2003"	"34 years"	"34"	626
	"Idaho"	"16"	"2003"	"2003"	"35 years"	"35"	512
	"Idaho"	"16"	"2003"	"2003"	"36 years"	"36"	384
	"Idaho"	"16"	"2003"	"2003"	"37 years"	"37"	355
	"Idaho"	"16"	"2003"	"2003"	"38 years"	"38"	247
	"Idaho"	"16"	"2003"	"2003"	"39 years"	"39"	210
	"Idaho"	"16"	"2003"	"2003"	"40 years"	"40"	133
	"Idaho"	"16"	"2003"	"2003"	"41 years"	"41"	91
	"Idaho"	"16"	"2003"	"2003"	"42 years"	"42"	52
	"Idaho"	"16"	"2003"	"2003"	"43 years"	"43"	40
	"Idaho"	"16"	"2003"	"2003"	"44 years"	"44"	27
	"Idaho"	"16"	"2004"	"2004"	"Under 15 years"	"14"	14
	"Idaho"	"16"	"2004"	"2004"	"15 years"	"15"	55
	"Idaho"	"16"	"2004"	"2004"	"16 years"	"16"	158
	"Idaho"	"16"	"2004"	"2004"	"17 years"	"17"	307
	"Idaho"	"16"	"2004"	"2004"	"18 years"	"18"	588
	"Idaho"	"16"	"2004"	"2004"	"19 years"	"19"	942
	"Idaho"	"16"	"2004"	"2004"	"20 years"	"20"	1178
	"Idaho"	"16"	"2004"	"2004"	"21 years"	"21"	1333
	"Idaho"	"16"	"2004"	"2004"	"22 years"	"22"	1601
	"Idaho"	"16"	"2004"	"2004"	"23 years"	"23"	1495
	"Idaho"	"16"	"2004"	"2004"	"24 years"	"24"	1575
	"Idaho"	"16"	"2004"	"2004"	"25 years"	"25"	1476
	"Idaho"	"16"	"2004"	"2004"	"26 years"	"26"	1484
	"Idaho"	"16"	"2004"	"2004"	"27 years"	"27"	1362
	"Idaho"	"16"	"2004"	"2004"	"28 years"	"28"	1234
	"Idaho"	"16"	"2004"	"2004"	"29 years"	"29"	1191
	"Idaho"	"16"	"2004"	"2004"	"30 years"	"30"	1071
	"Idaho"	"16"	"2004"	"2004"	"31 years"	"31"	959
	"Idaho"	"16"	"2004"	"2004"	"32 years"	"32"	847
	"Idaho"	"16"	"2004"	"2004"	"33 years"	"33"	825
	"Idaho"	"16"	"2004"	"2004"	"34 years"	"34"	637
	"Idaho"	"16"	"2004"	"2004"	"35 years"	"35"	601
	"Idaho"	"16"	"2004"	"2004"	"36 years"	"36"	408
	"Idaho"	"16"	"2004"	"2004"	"37 years"	"37"	352
	"Idaho"	"16"	"2004"	"2004"	"38 years"	"38"	225
	"Idaho"	"16"	"2004"	"2004"	"39 years"	"39"	195
	"Idaho"	"16"	"2004"	"2004"	"40 years"	"40"	138
	"Idaho"	"16"	"2004"	"2004"	"41 years"	"41"	120
	"Idaho"	"16"	"2004"	"2004"	"42 years"	"42"	57
	"Idaho"	"16"	"2004"	"2004"	"43 years"	"43"	46
	"Idaho"	"16"	"2004"	"2004"	"44 years"	"44"	26
	"Idaho"	"16"	"2004"	"2004"	"45 years"	"45"	15
	"Idaho"	"16"	"2005"	"2005"	"Under 15 years"	"14"	19
	"Idaho"	"16"	"2005"	"2005"	"15 years"	"15"	64
	"Idaho"	"16"	"2005"	"2005"	"16 years"	"16"	163
	"Idaho"	"16"	"2005"	"2005"	"17 years"	"17"	303
	"Idaho"	"16"	"2005"	"2005"	"18 years"	"18"	571
	"Idaho"	"16"	"2005"	"2005"	"19 years"	"19"	914
	"Idaho"	"16"	"2005"	"2005"	"20 years"	"20"	1211
	"Idaho"	"16"	"2005"	"2005"	"21 years"	"21"	1309
	"Idaho"	"16"	"2005"	"2005"	"22 years"	"22"	1447
	"Idaho"	"16"	"2005"	"2005"	"23 years"	"23"	1608
	"Idaho"	"16"	"2005"	"2005"	"24 years"	"24"	1606
	"Idaho"	"16"	"2005"	"2005"	"25 years"	"25"	1579
	"Idaho"	"16"	"2005"	"2005"	"26 years"	"26"	1529
	"Idaho"	"16"	"2005"	"2005"	"27 years"	"27"	1404
	"Idaho"	"16"	"2005"	"2005"	"28 years"	"28"	1365
	"Idaho"	"16"	"2005"	"2005"	"29 years"	"29"	1259
	"Idaho"	"16"	"2005"	"2005"	"30 years"	"30"	1126
	"Idaho"	"16"	"2005"	"2005"	"31 years"	"31"	983
	"Idaho"	"16"	"2005"	"2005"	"32 years"	"32"	873
	"Idaho"	"16"	"2005"	"2005"	"33 years"	"33"	743
	"Idaho"	"16"	"2005"	"2005"	"34 years"	"34"	664
	"Idaho"	"16"	"2005"	"2005"	"35 years"	"35"	588
	"Idaho"	"16"	"2005"	"2005"	"36 years"	"36"	468
	"Idaho"	"16"	"2005"	"2005"	"37 years"	"37"	346
	"Idaho"	"16"	"2005"	"2005"	"38 years"	"38"	276
	"Idaho"	"16"	"2005"	"2005"	"39 years"	"39"	211
	"Idaho"	"16"	"2005"	"2005"	"40 years"	"40"	144
	"Idaho"	"16"	"2005"	"2005"	"41 years"	"41"	100
	"Idaho"	"16"	"2005"	"2005"	"42 years"	"42"	89
	"Idaho"	"16"	"2005"	"2005"	"43 years"	"43"	47
	"Idaho"	"16"	"2005"	"2005"	"44 years"	"44"	24
	"Idaho"	"16"	"2005"	"2005"	"45 years"	"45"	15
	"Idaho"	"16"	"2006"	"2006"	"Under 15 years"	"14"	18
	"Idaho"	"16"	"2006"	"2006"	"15 years"	"15"	53
	"Idaho"	"16"	"2006"	"2006"	"16 years"	"16"	184
	"Idaho"	"16"	"2006"	"2006"	"17 years"	"17"	357
	"Idaho"	"16"	"2006"	"2006"	"18 years"	"18"	592
	"Idaho"	"16"	"2006"	"2006"	"19 years"	"19"	954
	"Idaho"	"16"	"2006"	"2006"	"20 years"	"20"	1191
	"Idaho"	"16"	"2006"	"2006"	"21 years"	"21"	1432
	"Idaho"	"16"	"2006"	"2006"	"22 years"	"22"	1556
	"Idaho"	"16"	"2006"	"2006"	"23 years"	"23"	1645
	"Idaho"	"16"	"2006"	"2006"	"24 years"	"24"	1686
	"Idaho"	"16"	"2006"	"2006"	"25 years"	"25"	1689
	"Idaho"	"16"	"2006"	"2006"	"26 years"	"26"	1669
	"Idaho"	"16"	"2006"	"2006"	"27 years"	"27"	1558
	"Idaho"	"16"	"2006"	"2006"	"28 years"	"28"	1419
	"Idaho"	"16"	"2006"	"2006"	"29 years"	"29"	1332
	"Idaho"	"16"	"2006"	"2006"	"30 years"	"30"	1164
	"Idaho"	"16"	"2006"	"2006"	"31 years"	"31"	1087
	"Idaho"	"16"	"2006"	"2006"	"32 years"	"32"	835
	"Idaho"	"16"	"2006"	"2006"	"33 years"	"33"	784
	"Idaho"	"16"	"2006"	"2006"	"34 years"	"34"	664
	"Idaho"	"16"	"2006"	"2006"	"35 years"	"35"	655
	"Idaho"	"16"	"2006"	"2006"	"36 years"	"36"	456
	"Idaho"	"16"	"2006"	"2006"	"37 years"	"37"	362
	"Idaho"	"16"	"2006"	"2006"	"38 years"	"38"	265
	"Idaho"	"16"	"2006"	"2006"	"39 years"	"39"	204
	"Idaho"	"16"	"2006"	"2006"	"40 years"	"40"	135
	"Idaho"	"16"	"2006"	"2006"	"41 years"	"41"	97
	"Idaho"	"16"	"2006"	"2006"	"42 years"	"42"	60
	"Idaho"	"16"	"2006"	"2006"	"43 years"	"43"	35
	"Idaho"	"16"	"2006"	"2006"	"44 years"	"44"	23
	"Idaho"	"16"	"2006"	"2006"	"45 years"	"45"	10
	"Illinois"	"17"	"2003"	"2003"	"Under 15 years"	"14"	277
	"Illinois"	"17"	"2003"	"2003"	"15 years"	"15"	778
	"Illinois"	"17"	"2003"	"2003"	"16 years"	"16"	1859
	"Illinois"	"17"	"2003"	"2003"	"17 years"	"17"	3286
	"Illinois"	"17"	"2003"	"2003"	"18 years"	"18"	4880
	"Illinois"	"17"	"2003"	"2003"	"19 years"	"19"	6602
	"Illinois"	"17"	"2003"	"2003"	"20 years"	"20"	7648
	"Illinois"	"17"	"2003"	"2003"	"21 years"	"21"	8047
	"Illinois"	"17"	"2003"	"2003"	"22 years"	"22"	8498
	"Illinois"	"17"	"2003"	"2003"	"23 years"	"23"	8938
	"Illinois"	"17"	"2003"	"2003"	"24 years"	"24"	9010
	"Illinois"	"17"	"2003"	"2003"	"25 years"	"25"	9122
	"Illinois"	"17"	"2003"	"2003"	"26 years"	"26"	9382
	"Illinois"	"17"	"2003"	"2003"	"27 years"	"27"	9671
	"Illinois"	"17"	"2003"	"2003"	"28 years"	"28"	10119
	"Illinois"	"17"	"2003"	"2003"	"29 years"	"29"	10053
	"Illinois"	"17"	"2003"	"2003"	"30 years"	"30"	9923
	"Illinois"	"17"	"2003"	"2003"	"31 years"	"31"	10009
	"Illinois"	"17"	"2003"	"2003"	"32 years"	"32"	9866
	"Illinois"	"17"	"2003"	"2003"	"33 years"	"33"	8976
	"Illinois"	"17"	"2003"	"2003"	"34 years"	"34"	7906
	"Illinois"	"17"	"2003"	"2003"	"35 years"	"35"	6528
	"Illinois"	"17"	"2003"	"2003"	"36 years"	"36"	5744
	"Illinois"	"17"	"2003"	"2003"	"37 years"	"37"	4334
	"Illinois"	"17"	"2003"	"2003"	"38 years"	"38"	3550
	"Illinois"	"17"	"2003"	"2003"	"39 years"	"39"	2696
	"Illinois"	"17"	"2003"	"2003"	"40 years"	"40"	1844
	"Illinois"	"17"	"2003"	"2003"	"41 years"	"41"	1239
	"Illinois"	"17"	"2003"	"2003"	"42 years"	"42"	775
	"Illinois"	"17"	"2003"	"2003"	"43 years"	"43"	452
	"Illinois"	"17"	"2003"	"2003"	"44 years"	"44"	233
	"Illinois"	"17"	"2003"	"2003"	"45 years"	"45"	124
	"Illinois"	"17"	"2003"	"2003"	"46 years"	"46"	68
	"Illinois"	"17"	"2003"	"2003"	"47 years"	"47"	20
	"Illinois"	"17"	"2003"	"2003"	"48 years"	"48"	22
	"Illinois"	"17"	"2003"	"2003"	"49 years"	"49"	12
	"Illinois"	"17"	"2004"	"2004"	"Under 15 years"	"14"	296
	"Illinois"	"17"	"2004"	"2004"	"15 years"	"15"	851
	"Illinois"	"17"	"2004"	"2004"	"16 years"	"16"	1861
	"Illinois"	"17"	"2004"	"2004"	"17 years"	"17"	3261
	"Illinois"	"17"	"2004"	"2004"	"18 years"	"18"	4916
	"Illinois"	"17"	"2004"	"2004"	"19 years"	"19"	6631
	"Illinois"	"17"	"2004"	"2004"	"20 years"	"20"	7382
	"Illinois"	"17"	"2004"	"2004"	"21 years"	"21"	7721
	"Illinois"	"17"	"2004"	"2004"	"22 years"	"22"	8210
	"Illinois"	"17"	"2004"	"2004"	"23 years"	"23"	8502
	"Illinois"	"17"	"2004"	"2004"	"24 years"	"24"	9126
	"Illinois"	"17"	"2004"	"2004"	"25 years"	"25"	9148
	"Illinois"	"17"	"2004"	"2004"	"26 years"	"26"	9444
	"Illinois"	"17"	"2004"	"2004"	"27 years"	"27"	9751
	"Illinois"	"17"	"2004"	"2004"	"28 years"	"28"	9841
	"Illinois"	"17"	"2004"	"2004"	"29 years"	"29"	10099
	"Illinois"	"17"	"2004"	"2004"	"30 years"	"30"	9898
	"Illinois"	"17"	"2004"	"2004"	"31 years"	"31"	9711
